created_utc,order
2020-09-16 09:53:42,22413222
2020-09-16 10:13:16,22414396
2020-09-16 10:38:03,22415883
2020-09-16 11:15:36,22418136
2020-09-16 11:38:59,22419539
2020-09-16 12:06:30,22421190
2020-09-16 12:41:12,22423272
2020-09-16 14:20:20,22429220
2020-09-16 20:09:39,22450179
2020-09-16 20:11:20,22450280
2020-09-16 20:38:52,22451932
2020-09-16 20:50:57,22452657
2020-09-16 21:11:51,22453911
2020-09-16 21:13:23,22454003
2020-09-17 08:49:37,22495777
2020-09-17 08:51:11,22495871
2020-09-17 11:24:56,22505096
2020-09-17 12:11:43,22507903
2020-09-17 13:37:27,22513047
2020-09-17 13:40:21,22513221
2020-09-17 14:04:54,22514694
2020-09-17 14:07:14,22514834
2020-09-17 14:20:59,22515659
2020-09-17 14:23:02,22515782
2020-09-18 07:26:52,22577212
2020-09-18 09:39:01,22585141
2020-09-18 09:39:01,22585141
2020-09-18 09:39:01,22585141
2020-09-18 09:39:01,22585141
2020-09-18 13:56:16,22600576
2020-09-18 15:41:36,22606896
2020-09-19 11:27:08,22678028
2020-09-20 04:49:55,22740595
2020-09-21 06:19:05,22832345
2020-09-21 06:44:16,22833856
2020-09-21 07:10:03,22835403
2020-09-21 08:19:32,22839572
2020-09-21 08:52:11,22841531
2020-09-21 09:00:51,22842051
2020-09-21 09:03:35,22842215
2020-09-21 10:22:59,22846979
2020-09-21 10:56:53,22849013
2020-09-21 12:08:51,22853331
2020-09-21 13:22:23,22857743
2020-09-23 07:39:58,23009998
2020-09-23 08:14:47,23012087
2020-09-23 08:44:33,23013873
2020-09-23 08:56:45,23014605
2020-09-23 09:27:16,23016436
2020-09-23 11:48:29,23024909
2020-09-23 12:25:57,23027157
2020-09-23 12:55:18,23028918
2020-09-23 13:09:34,23029774
2020-09-23 13:16:56,23030216
2020-09-23 13:42:38,23031758
2020-09-23 14:27:53,23034473
2020-09-23 14:34:58,23034898
2020-09-23 14:38:40,23035120
2020-09-24 06:00:12,23090412
2020-09-24 06:28:02,23092082
2020-09-24 06:33:29,23092409
2020-09-24 06:45:27,23093127
2020-09-24 07:17:35,23095055
2020-09-24 07:34:36,23096076
2020-09-24 07:44:08,23096648
2020-09-24 07:58:08,23097488
2020-09-24 09:26:59,23102819
2020-09-24 09:47:59,23104079
2020-09-24 10:34:48,23106888
2020-09-24 10:53:58,23108038
2020-09-24 11:07:48,23108868
2020-09-24 13:04:33,23115873
2020-09-24 13:43:00,23118180
2020-09-24 13:50:56,23118656
2020-09-25 10:08:24,23191704
2020-09-25 11:31:55,23196715
2020-09-25 11:35:50,23196950
2020-09-25 11:57:28,23198248
2020-09-25 12:05:08,23198708
2020-09-25 12:12:15,23199135
2020-09-25 12:36:41,23200601
2020-09-25 12:43:35,23201015
2020-09-25 13:06:20,23202380
2020-09-25 13:42:50,23204570
2020-09-25 13:45:18,23204718
2020-09-25 13:56:36,23205396
2020-09-25 14:01:48,23205708
2020-09-25 14:55:50,23208950
2020-09-26 06:38:45,23265525
2020-09-26 07:09:27,23267367
2020-09-26 07:21:52,23268112
2020-09-26 08:48:16,23273296
2020-09-26 10:05:57,23277957
2020-09-26 10:58:56,23281136
2020-09-26 11:08:35,23281715
2020-09-26 11:29:40,23282980
2020-09-26 11:49:37,23284177
2020-09-26 12:35:36,23286936
2020-09-27 09:44:35,23363075
2020-09-27 09:57:33,23363853
2020-09-28 07:47:48,23442468
2020-09-28 07:51:44,23442704
2020-09-28 10:51:54,23453514
2020-09-28 11:13:46,23454826
2020-09-28 11:24:05,23455445
2020-09-28 12:09:05,23458145
2020-09-30 05:05:55,23605555
2020-09-30 07:34:45,23614485
2020-09-30 12:03:38,23630618
2020-09-30 12:07:00,23630820
2020-09-30 12:52:18,23633538
2020-10-01 09:02:14,23706134
2020-10-01 12:06:57,23717217
2020-10-01 12:26:03,23718363
2020-10-01 13:31:56,23722316
2020-10-01 13:46:27,23723187
2020-10-01 13:48:24,23723304
2020-10-01 18:14:51,23739291
2020-10-01 18:14:51,23739291
2020-10-02 09:19:48,23793588
2020-10-02 09:23:59,23793839
2020-10-02 09:46:05,23795165
2020-10-02 11:54:31,23802871
2020-10-02 12:02:03,23803323
2020-10-02 12:02:36,23803356
2020-10-02 12:03:47,23803427
2020-10-02 12:04:46,23803486
2020-10-02 12:08:30,23803710
2020-10-02 12:08:30,23803710
2020-10-02 12:17:39,23804259
2020-10-02 12:19:52,23804392
2020-10-02 12:23:28,23804608
2020-10-02 12:27:58,23804878
2020-10-02 12:36:12,23805372
2020-10-02 12:40:32,23805632
2020-10-02 12:53:37,23806417
2020-10-02 13:15:42,23807742
2020-10-02 13:48:46,23809726
2020-10-02 16:19:32,23818772
2020-10-02 16:20:27,23818827
2020-10-02 16:22:04,23818924
2020-10-03 06:00:47,23868047
2020-10-03 07:00:51,23871651
2020-10-03 07:52:12,23874732
2020-10-03 10:38:29,23884709
2020-10-03 11:22:59,23887379
2020-10-03 11:34:40,23888080
2020-10-03 12:23:29,23891009
2020-10-03 13:10:21,23893821
2020-10-03 16:01:54,23904114
2020-10-03 16:15:17,23904917
2020-10-03 16:16:36,23904996
2020-10-03 16:32:28,23905948
2020-10-03 20:29:00,23920140
2020-10-04 09:32:49,23967169
2020-10-04 10:05:37,23969137
2020-10-04 13:44:32,23982272
2020-10-04 18:52:43,24000763
2020-10-04 18:56:18,24000978
2020-10-05 06:12:29,24041549
2020-10-05 06:19:48,24041988
2020-10-05 07:18:58,24045538
2020-10-05 07:42:55,24046975
2020-10-05 07:51:07,24047467
2020-10-05 08:07:30,24048450
2020-10-05 08:28:37,24049717
2020-10-05 08:58:40,24051520
2020-10-05 08:58:40,24051520
2020-10-05 10:43:24,24057804
2020-10-07 04:58:54,24209934
2020-10-07 05:51:57,24213117
2020-10-07 06:38:53,24215933
2020-10-07 09:28:16,24226096
2020-10-07 11:12:21,24232341
2020-10-07 11:38:32,24233912
2020-10-07 12:43:28,24237808
2020-10-07 13:15:22,24239722
2020-10-07 13:15:22,24239722
2020-10-07 14:21:46,24243706
2020-10-07 18:56:09,24260169
2020-10-08 06:24:28,24301468
2020-10-08 10:24:53,24315893
2020-10-08 11:31:29,24319889
2020-10-08 12:56:14,24324974
2020-10-08 13:19:29,24326369
2020-10-08 20:10:40,24351040
2020-10-09 03:18:41,24376721
2020-10-09 06:24:10,24387850
2020-10-09 08:05:50,24393950
2020-10-09 11:44:09,24407049
2020-10-09 11:52:36,24407556
2020-10-09 17:42:42,24428562
2020-10-10 18:24:57,24517497
2020-10-11 11:37:40,24579460
2020-10-12 07:03:47,24649427
2020-10-12 07:54:55,24652495
2020-10-12 08:06:45,24653205
2020-10-12 10:57:40,24663460
2020-10-12 12:10:36,24667836
2020-10-12 21:16:37,24700597
2020-10-12 21:54:54,24702894
2020-10-14 04:57:57,24814677
2020-10-14 05:37:15,24817035
2020-10-14 05:58:13,24818293
2020-10-14 07:04:24,24822264
2020-10-14 12:17:30,24841050
2020-10-15 07:14:14,24909254
2020-10-15 08:04:37,24912277
2020-10-15 08:12:24,24912744
2020-10-15 08:27:02,24913622
2020-10-15 08:32:37,24913957
2020-10-15 08:40:58,24914458
2020-10-15 08:46:22,24914782
2020-10-15 08:53:18,24915198
2020-10-15 09:21:58,24916918
2020-10-15 10:24:28,24920668
2020-10-15 10:42:59,24921779
2020-10-15 11:05:15,24923115
2020-10-15 11:09:06,24923346
2020-10-15 13:56:01,24933361
2020-10-15 14:43:19,24936199
2020-10-15 16:12:57,24941577
2020-10-15 17:00:59,24944459
2020-10-15 17:10:32,24945032
2020-10-15 17:32:19,24946339
2020-10-15 23:11:07,24966667
2020-10-15 23:12:34,24966754
2020-10-16 06:14:04,24992044
2020-10-16 06:44:03,24993843
2020-10-16 07:07:45,24995265
2020-10-16 07:17:35,24995855
2020-10-16 07:18:41,24995921
2020-10-16 08:48:06,25001286
2020-10-16 08:48:06,25001286
2020-10-16 09:20:23,25003223
2020-10-16 10:19:08,25006748
2020-10-16 11:07:24,25009644
2020-10-16 14:44:51,25022691
2020-10-18 20:53:37,25217617
2020-10-18 21:43:54,25220634
2020-10-19 06:44:07,25253047
2020-10-19 06:58:47,25253927
2020-10-19 08:09:54,25258194
2020-10-19 10:59:46,25268386
2020-10-19 11:28:32,25270112
2020-10-19 11:28:32,25270112
2020-10-19 11:46:17,25271177
2020-10-19 11:46:22,25271182
2020-10-19 11:53:54,25271634
2020-10-21 05:38:27,25421907
2020-10-21 06:07:34,25423654
2020-10-21 06:45:52,25425952
2020-10-21 07:54:31,25430071
2020-10-21 07:54:31,25430071
2020-10-21 08:41:38,25432898
2020-10-21 09:04:35,25434275
2020-10-21 09:44:07,25436647
2020-10-21 09:59:47,25437587
2020-10-21 10:08:31,25438111
2020-10-21 10:25:20,25439120
2020-10-21 10:29:58,25439398
2020-10-21 10:50:24,25440624
2020-10-21 10:53:38,25440818
2020-10-21 11:08:15,25441695
2020-10-21 11:16:00,25442160
2020-10-21 11:50:39,25444239
2020-10-21 12:17:39,25445859
2020-10-21 12:52:54,25447974
2020-10-21 13:37:21,25450641
2020-10-21 15:00:40,25455640
2020-10-21 15:00:42,25455642
2020-10-21 17:41:14,25465274
2020-10-22 05:06:51,25506411
2020-10-22 08:06:36,25517196
2020-10-22 08:08:23,25517303
2020-10-22 08:57:15,25520235
2020-10-22 09:31:11,25522271
2020-10-22 09:31:11,25522271
2020-10-22 10:54:46,25527286
2020-10-22 12:12:58,25531978
2020-10-22 12:42:50,25533770
2020-10-22 13:25:35,25536335
2020-10-22 14:15:59,25539359
2020-10-23 06:09:05,25596545
2020-10-23 08:17:39,25604259
2020-10-23 09:03:08,25606988
2020-10-23 11:27:58,25615678
2020-10-23 12:36:21,25619781
2020-10-23 13:03:50,25621430
2020-10-24 08:37:17,25691837
2020-10-24 08:47:15,25692435
2020-10-25 05:04:16,25765456
2020-10-26 01:05:10,25837510
2020-10-26 07:20:22,25860022
2020-10-26 08:45:39,25865139
2020-10-26 11:13:56,25874036
2020-10-28 13:44:47,26055887
2020-10-28 13:58:47,26056727
2020-10-28 15:53:58,26063638
2020-10-28 16:42:46,26066566
2020-10-29 07:56:32,26121392
2020-10-29 09:02:52,26125372
2020-10-29 09:40:34,26127634
2020-10-29 11:48:25,26135305
2020-10-29 13:32:06,26141526
2020-10-29 14:43:01,26145781
2020-10-29 14:54:28,26146468
2020-10-29 15:40:31,26149231
2020-10-29 16:10:24,26151024
2020-10-29 16:35:56,26152556
2020-10-29 18:37:07,26159827
2020-10-29 18:50:16,26160616
2020-11-04 10:49:24,26650164
2020-11-05 21:49:32,26776172
2020-11-06 11:49:36,26826576
2020-11-08 19:47:11,27028031
2020-11-08 20:05:04,27029104
2020-11-08 20:07:36,27029256
2020-11-09 10:55:12,27082512
2020-11-09 12:00:23,27086423
2020-11-09 12:12:32,27087152
2020-11-09 12:59:14,27089954
2020-11-14 07:13:25,27501205
2020-11-15 06:25:54,27584754
2020-11-15 09:34:41,27596081
2020-11-15 09:34:41,27596081
2020-11-15 09:34:41,27596081
2020-11-16 13:06:30,27695190
2020-11-16 13:14:21,27695661
2020-11-18 00:52:26,27823946
2020-11-18 00:52:26,27823946
2020-11-18 00:52:26,27823946
2020-11-18 00:52:26,27823946
2020-11-18 00:52:26,27823946
2020-11-18 00:55:57,27824157
2020-11-18 00:55:57,27824157
2020-11-18 01:05:55,27824755
2020-11-18 08:16:05,27850565
2020-11-20 09:53:46,28029226
2020-11-20 12:02:49,28036969
2020-11-20 12:02:49,28036969
2020-11-20 12:49:06,28039746
2020-11-20 13:42:36,28042956
2020-11-20 14:13:08,28044788
2020-11-20 14:22:25,28045345
2020-11-20 23:52:14,28079534
2020-11-21 09:11:54,28113114
2020-11-21 09:11:54,28113114
2020-11-21 10:29:32,28117772
2020-11-21 10:37:34,28118254
2020-11-21 14:17:04,28131424
2020-11-25 08:00:08,28454408
2020-11-25 08:00:08,28454408
2020-11-25 13:59:05,28475945
2020-11-25 13:59:05,28475945
2020-11-27 11:21:33,28639293
2020-11-27 13:16:32,28646192
2020-11-29 19:58:41,28843121
2020-11-29 19:58:41,28843121
2020-11-30 04:10:22,28872622
2020-11-30 05:34:46,28877686
2020-11-30 10:05:08,28893908
2020-11-30 10:05:08,28893908
2020-11-30 13:59:59,28907999
2020-11-30 13:59:59,28907999
2020-11-30 14:40:20,28910420
2020-11-30 15:48:47,28914527
2020-12-02 09:17:48,29063868
2020-12-02 15:07:39,29084859
2020-12-02 15:32:10,29086330
2020-12-02 15:53:14,29087594
2020-12-02 16:31:35,29089895
2020-12-03 02:14:10,29124850
2020-12-03 09:23:50,29150630
2020-12-03 09:23:50,29150630
2020-12-03 12:17:52,29161072
2020-12-03 13:18:57,29164737
2020-12-03 13:51:33,29166693
2020-12-03 14:22:52,29168572
2020-12-03 14:23:58,29168638
2020-12-03 14:37:21,29169441
2020-12-03 14:40:28,29169628
2020-12-03 19:57:44,29188664
2020-12-03 20:04:22,29189062
2020-12-04 07:49:47,29231387
2020-12-04 22:48:11,29285291
2020-12-04 23:46:00,29288760
2020-12-05 00:19:42,29290782
2020-12-07 10:25:35,29499935
2020-12-07 10:44:24,29501064
2020-12-07 10:58:29,29501909
2020-12-07 11:44:06,29504646
2020-12-07 12:05:47,29505947
2020-12-07 12:16:28,29506588
2020-12-07 12:35:39,29507739
2020-12-07 12:44:09,29508249
2020-12-07 12:47:18,29508438
2020-12-07 12:56:28,29508988
2020-12-07 13:00:24,29509224
2020-12-07 15:08:51,29516931
2020-12-07 15:11:03,29517063
2020-12-07 17:22:49,29524969
2020-12-07 17:22:49,29524969
2020-12-07 18:27:11,29528831
2020-12-07 18:27:11,29528831
2020-12-07 22:20:17,29542817
2020-12-09 11:44:12,29677452
2020-12-09 13:22:29,29683349
2020-12-09 21:24:03,29712243
2020-12-09 21:59:58,29714398
2020-12-09 21:59:58,29714398
2020-12-10 09:24:35,29755475
2020-12-10 09:50:41,29757041
2020-12-10 10:23:59,29759039
2020-12-10 10:41:49,29760109
2020-12-10 10:52:24,29760744
2020-12-10 11:11:10,29761870
2020-12-10 11:24:10,29762650
2020-12-10 11:24:10,29762650
2020-12-10 11:31:33,29763093
2020-12-10 12:20:57,29766057
2020-12-10 12:51:08,29767868
2020-12-10 12:53:42,29768022
2020-12-10 13:11:38,29769098
2020-12-10 16:16:51,29780211
2020-12-10 16:16:51,29780211
2020-12-10 19:06:10,29790370
2020-12-10 19:18:47,29791127
2020-12-11 01:14:21,29812461
2020-12-11 01:14:21,29812461
2020-12-11 01:14:21,29812461
2020-12-11 01:14:21,29812461
2020-12-11 07:20:42,29834442
2020-12-11 07:24:20,29834660
2020-12-11 08:02:35,29836955
2020-12-11 08:37:15,29839035
2020-12-11 08:41:12,29839272
2020-12-11 08:46:02,29839562
2020-12-11 08:49:42,29839782
2020-12-11 08:56:35,29840195
2020-12-11 08:59:01,29840341
2020-12-11 09:00:45,29840445
2020-12-11 09:02:01,29840521
2020-12-11 09:22:31,29841751
2020-12-11 09:34:55,29842495
2020-12-11 09:48:03,29843283
2020-12-11 10:32:14,29845934
2020-12-11 10:33:48,29846028
2020-12-11 11:15:36,29848536
2020-12-11 11:37:51,29849871
2020-12-11 11:37:51,29849871
2020-12-11 11:48:37,29850517
2020-12-11 12:46:19,29853979
2020-12-11 14:32:04,29860324
2020-12-11 14:32:04,29860324
2020-12-11 14:32:04,29860324
2020-12-11 14:32:04,29860324
2020-12-11 14:32:04,29860324
2020-12-11 14:32:04,29860324
2020-12-11 14:32:04,29860324
2020-12-11 14:32:04,29860324
2020-12-11 14:32:04,29860324
2020-12-11 14:32:04,29860324
2020-12-11 14:43:36,29861016
2020-12-11 14:43:39,29861019
2020-12-11 14:46:37,29861197
2020-12-11 14:46:41,29861201
2020-12-11 14:49:40,29861380
2020-12-11 14:49:41,29861381
2020-12-12 08:36:47,29925407
2020-12-12 08:36:50,29925410
2020-12-12 17:16:21,29956581
2020-12-12 17:16:23,29956583
2020-12-12 17:16:23,29956583
2020-12-12 17:16:23,29956583
2020-12-12 17:16:23,29956583
2020-12-12 17:16:23,29956583
2020-12-12 17:16:23,29956583
2020-12-12 17:16:23,29956583
2020-12-12 17:16:23,29956583
2020-12-12 17:16:23,29956583
2020-12-12 17:16:23,29956583
2020-12-12 17:16:23,29956583
2020-12-12 17:16:23,29956583
2020-12-12 17:16:23,29956583
2020-12-12 17:16:23,29956583
2020-12-12 22:33:56,29975636
2020-12-13 00:37:08,29983028
2020-12-13 00:37:08,29983028
2020-12-13 00:37:10,29983030
2020-12-13 00:37:10,29983030
2020-12-13 01:40:05,29986805
2020-12-13 03:38:25,29993905
2020-12-13 03:43:03,29994183
2020-12-13 13:21:07,30028867
2020-12-13 16:06:39,30038799
2020-12-13 21:45:59,30059159
2020-12-13 22:26:01,30061561
2020-12-14 07:30:25,30094225
2020-12-14 07:55:39,30095739
2020-12-14 08:30:50,30097850
2020-12-14 09:37:20,30101840
2020-12-14 09:39:59,30101999
2020-12-14 10:40:21,30105621
2020-12-14 10:57:27,30106647
2020-12-14 10:59:22,30106762
2020-12-14 11:09:17,30107357
2020-12-14 11:56:57,30110217
2020-12-14 12:08:14,30110894
2020-12-14 14:53:39,30120819
2020-12-14 15:01:20,30121280
2020-12-14 18:20:42,30133242
2020-12-14 21:54:37,30146077
2020-12-14 22:05:44,30146744
2020-12-14 22:05:44,30146744
2020-12-16 10:32:04,30277924
2020-12-16 10:55:52,30279352
2020-12-16 12:37:42,30285462
2020-12-16 15:18:37,30295117
2020-12-16 15:54:49,30297289
2020-12-16 16:03:08,30297788
2020-12-16 19:49:20,30311360
2020-12-16 20:07:02,30312422
2020-12-16 20:07:02,30312422
2020-12-16 20:07:02,30312422
2020-12-17 12:18:16,30370696
2020-12-17 15:11:50,30381110
2020-12-17 15:22:11,30381731
2020-12-18 09:24:24,30446664
2020-12-18 09:26:25,30446785
2020-12-18 09:32:54,30447174
2020-12-18 09:49:36,30448176
2020-12-18 09:59:37,30448777
2020-12-18 11:51:50,30455510
2020-12-18 11:51:50,30455510
2020-12-18 11:52:14,30455534
2020-12-18 13:13:17,30460397
2020-12-18 13:13:19,30460399
2020-12-18 13:16:16,30460576
2020-12-18 13:16:21,30460581
2020-12-18 13:22:04,30460924
2020-12-18 13:26:03,30461163
2020-12-18 13:31:20,30461480
2020-12-18 13:31:22,30461482
2020-12-18 13:32:31,30461551
2020-12-18 13:32:32,30461552
2020-12-18 14:17:01,30464221
2020-12-18 14:17:09,30464229
2020-12-18 14:19:07,30464347
2020-12-18 14:19:15,30464355
2020-12-18 14:21:14,30464474
2020-12-18 14:21:16,30464476
2020-12-18 14:27:35,30464855
2020-12-18 14:29:27,30464967
2020-12-18 15:45:18,30469518
2020-12-18 15:45:18,30469518
2020-12-18 15:45:18,30469518
2020-12-18 22:13:27,30492807
2020-12-20 16:24:29,30644669
2020-12-20 16:24:29,30644669
2020-12-20 16:31:10,30645070
2020-12-20 16:34:17,30645257
2020-12-20 17:02:04,30646924
2020-12-20 17:13:35,30647615
2020-12-21 13:33:24,30720804
2020-12-21 13:40:34,30721234
2020-12-21 13:43:39,30721419
2020-12-21 13:48:31,30721711
2020-12-21 13:52:05,30721925
2020-12-21 13:58:30,30722310
2020-12-21 14:15:03,30723303
2020-12-21 17:44:20,30735860
2020-12-21 18:29:39,30738579
2020-12-21 18:35:31,30738931
2020-12-21 18:41:47,30739307
2020-12-21 18:45:39,30739539
2020-12-21 18:58:43,30740323
2020-12-21 20:02:46,30744166
2020-12-21 22:19:12,30752352
2020-12-21 22:39:43,30753583
2020-12-21 23:12:45,30755565
2020-12-21 23:34:04,30756844
2020-12-23 13:36:01,30893761
2020-12-23 14:26:45,30896805
2020-12-24 12:30:11,30976211
2020-12-24 14:35:11,30983711
2020-12-27 13:11:12,31237872
